latitude;longitude;class
39.908581;116.465561;0
39.909058;116.465584;0
39.909012;116.465500;0
39.908939;116.465500;0
39.908691;116.465599;0
39.911049;116.465912;0
39.907272;116.465172;0
39.908611;116.465637;0
39.908680;116.465729;0
39.908749;116.465759;0
39.908749;116.465759;0
39.909199;116.466003;0
39.912262;116.466660;0
39.909809;116.467163;0
39.908981;116.467232;0
39.912281;116.467506;0
39.908508;116.467178;0
39.908970;116.467346;0
39.908981;116.467308;0
39.907158;116.466881;0
39.910351;116.468109;0
39.910351;116.468437;0
39.910362;116.468521;0
39.911789;116.468887;0
39.912289;116.468674;0
39.912289;116.468781;0
39.912289;116.468849;0
39.906811;116.469070;0
39.906639;116.468239;0
39.906559;116.468071;0
39.906471;116.468063;0
39.906212;116.468048;0
39.906139;116.468048;0
39.907040;116.468460;0
39.907158;116.467628;0
39.907082;116.468819;0
39.910351;116.469139;0
39.910362;116.468880;0
39.910370;116.469002;0
39.910191;116.468872;0
39.910049;116.469498;0
39.911720;116.469994;0
39.911671;116.469299;0
39.911812;116.469948;0
39.911900;116.469849;0
39.921940;116.471901;0
39.912579;116.470787;0
39.922070;116.471970;0
39.921600;116.472801;0
39.913021;116.471931;0
39.912281;116.471550;0
39.912460;116.471970;0
39.912189;116.471809;0
39.912251;116.471832;0
39.874439;116.415001;0
39.876732;116.415070;0
39.876511;116.415070;0
39.873791;116.415092;0
39.869560;116.414207;0
39.869659;116.411369;0
39.870338;116.415108;0
39.871090;116.419258;0
39.871750;116.408440;0
39.870701;116.399330;0
39.870689;116.399612;0
39.865719;116.392899;0
39.870018;116.393112;0
39.870628;116.400581;0
39.867210;116.368057;0
39.875999;116.431938;0
39.880272;116.439507;0
39.875168;116.432716;0
39.875141;116.433411;0
39.880310;116.441528;0
39.880360;116.441566;0
39.880421;116.441582;0
39.880409;116.441673;0
39.880508;116.441566;0
39.880432;116.441551;0
39.880459;116.441582;0
39.880432;116.441544;0
39.872940;116.433403;0
39.895859;116.461197;0
39.895859;116.461197;0
39.880348;116.444801;0
39.879990;116.444702;0
39.883221;116.319817;0
39.883209;116.317810;0
39.883240;116.318031;0
39.883232;116.319870;0
39.883221;116.319923;0
39.881901;116.318207;0
39.880211;116.320374;0
39.880199;116.320412;0
39.883251;116.324043;0
39.883240;116.323792;0
39.883160;116.322281;0
39.883209;116.320869;0
39.883289;116.322922;0
39.883289;116.323227;0
39.880230;116.320442;0
39.895699;116.312401;0
39.877678;116.330467;0
39.874588;116.343079;0
39.878212;116.342789;0
39.874809;116.343224;0
39.874199;116.345512;0
39.874199;116.345970;0
39.874241;116.346062;0
39.874210;116.345970;0
39.873409;116.344452;0
39.896179;116.308189;0
39.898102;116.304329;0
39.906410;116.302254;0
39.900070;116.304131;0
39.900921;116.304268;0
39.909981;116.296013;0
39.905739;116.296043;0
39.882988;116.311371;0
39.884521;116.310760;0
39.921181;116.291481;0
39.922810;116.291573;0
39.930901;116.291138;0
39.917000;116.289658;0
39.917599;116.290047;0
39.922798;116.286560;0
39.922691;116.284851;0
39.922680;116.284241;0
39.906288;116.291222;0
39.906361;116.293259;0
39.907249;116.288841;0
39.908371;116.289040;0
39.908169;116.289207;0
39.908611;116.288849;0
39.909218;116.289513;0
39.909271;116.288689;0
39.911629;116.288383;0
39.911728;116.294037;0
39.911819;116.286720;0
39.911739;116.293999;0
39.911831;116.286827;0
39.911850;116.287086;0
39.911842;116.287811;0
39.906300;116.289230;0
39.906578;116.289063;0
39.904999;116.288803;0
39.905651;116.289070;0
39.904602;116.289001;0
39.868389;116.361740;0
39.867798;116.358299;0
39.867531;116.358353;0
39.862320;116.371941;0
39.862331;116.371941;0
39.862518;116.372192;0
39.862530;116.372200;0
39.862530;116.372208;0
39.862591;116.371773;0
39.862228;116.371941;0
39.862648;116.372581;0
39.863380;116.371841;0
39.862671;116.372330;0
39.862640;116.371841;0
39.863472;116.371239;0
39.862640;116.371819;0
39.862640;116.371811;0
39.863079;116.369232;0
39.863079;116.369232;0
39.863159;116.369843;0
39.863258;116.369553;0
39.863258;116.369553;0
39.863300;116.369293;0
39.863411;116.369812;0
39.863499;116.369682;0
39.863239;116.369278;0
39.863239;116.369278;0
39.863991;116.364128;0
39.864021;116.364166;0
39.863998;116.364151;0
39.863998;116.364143;0
39.863258;116.368530;0
39.864059;116.368439;0
39.863880;116.368088;0
39.863251;116.368149;0
39.863350;116.368050;0
39.863228;116.368111;0
39.863209;116.368156;0
39.864998;116.367859;0
39.865509;116.367912;0
39.865971;116.366737;0
39.864231;116.365219;0
39.863998;116.364868;0
39.860138;116.366531;0
39.991310;116.315727;0
39.991291;116.315781;0
39.968582;116.463516;0
39.954498;116.476097;0
39.975571;116.454903;0
39.975128;116.457603;0
39.975151;116.457657;0
39.975128;116.457603;0
39.969990;116.465279;0
39.969582;116.464439;0
39.969772;116.463371;0
39.967110;116.469131;0
39.906601;116.469673;0
39.911430;116.471901;0
39.912159;116.471832;0
39.910988;116.471893;0
39.910881;116.471893;0
39.910782;116.471893;0
39.914368;116.473221;0
39.932171;116.478539;0
39.926971;116.477722;0
39.895828;116.463043;0
39.891979;116.460152;0
39.891979;116.459709;0
39.895840;116.461800;0
39.895771;116.463028;0
39.906631;116.470230;0
39.905602;116.468971;0
39.905781;116.469070;0
39.905792;116.469078;0
39.906860;116.470573;0
39.895771;116.464813;0
39.895790;116.464859;0
39.895790;116.464867;0
39.895798;116.464882;0
39.895851;116.465988;0
39.895828;116.464928;0
39.888420;116.454819;0
39.905991;116.471832;0
39.905632;116.471558;0
39.909691;116.472878;0
39.909660;116.472862;0
39.906219;116.471581;0
39.907280;116.471657;0
39.909019;116.471939;0
39.906990;116.471649;0
39.906681;116.471947;0
39.906189;116.471550;0
39.905910;116.471481;0
39.906040;116.471527;0
39.909531;116.473648;0
39.909580;116.473618;0
39.914410;116.473663;0
39.914379;116.474091;0
39.903671;116.471481;0
39.913960;116.474747;0
39.914032;116.475060;0
39.914040;116.475060;0
39.914162;116.475281;0
39.914341;116.475830;0
39.884319;116.455307;0
39.884609;116.455063;0
39.884399;116.455002;0
39.884541;116.455009;0
39.884869;116.455383;0
39.884682;116.455009;0
39.884422;116.452377;0
39.884430;116.452339;0
39.884411;116.452362;0
39.884621;116.451180;0
39.884598;116.450920;0
39.882828;116.450089;0
39.883148;116.450539;0
39.883099;116.449623;0
39.883251;116.448639;0
39.883392;116.449982;0
39.883251;116.448914;0
39.883148;116.450050;0
39.882782;116.450073;0
39.883129;116.448334;0
39.885658;116.455177;0
39.887650;116.455322;0
39.883659;116.455292;0
39.874802;116.439247;0
39.873772;116.438812;0
39.876919;116.444801;0
39.880310;116.447701;0
39.880299;116.446831;0
39.880310;116.446426;0
39.880310;116.446968;0
39.880299;116.447411;0
39.876881;116.444778;0
39.876869;116.444748;0
39.878052;116.444717;0
39.879910;116.444702;0
39.878738;116.444702;0
39.877472;116.444717;0
39.871460;116.433220;0
39.895630;116.466507;0
39.895649;116.466522;0
39.895641;116.466499;0
39.894970;116.466583;0
39.893288;116.466568;0
39.903400;116.471710;0
39.902889;116.471550;0
39.903000;116.471542;0
39.903122;116.471527;0
39.869701;116.433380;0
39.871819;116.438316;0
39.871811;116.438301;0
39.871620;116.437912;0
39.873249;116.438606;0
39.871059;116.437866;0
39.876179;116.444847;0
39.876068;116.444717;0
39.876358;116.444748;0
39.876122;116.444649;0
39.876110;116.444656;0
39.874939;116.443100;0
39.874969;116.442688;0
39.874950;116.442841;0
39.874981;116.444290;0
39.880638;116.454872;0
39.880810;116.454918;0
39.881191;116.455009;0
39.881088;116.454964;0
39.881058;116.454849;0
39.881161;116.454849;0
39.882202;116.455360;0
39.882111;116.455330;0
39.881260;116.454849;0
39.883221;116.456490;0
39.883232;116.456619;0
39.883232;116.456642;0
39.883240;116.456619;0
39.882961;116.454811;0
39.880169;116.454781;0
39.880402;116.450020;0
39.880341;116.449928;0
39.880249;116.449921;0
39.880280;116.449753;0
39.880421;116.449226;0
39.880360;116.448952;0
39.880150;116.449829;0
39.879150;116.450127;0
39.880829;116.449959;0
39.882629;116.454758;0
39.881100;116.450081;0
39.881119;116.450089;0
39.880882;116.450249;0
39.881012;116.454788;0
39.883110;116.459312;0
39.901749;116.471718;0
39.899830;116.471626;0
39.906799;116.476059;0
39.909370;116.476479;0
39.914131;116.477097;0
39.914059;116.477661;0
39.914162;116.478416;0
39.914162;116.478348;0
39.914150;116.478302;0
39.914150;116.478218;0
39.914040;116.478020;0
39.898140;116.471390;0
39.921619;116.481071;0
39.914322;116.480583;0
39.907169;116.479561;0
39.865101;116.415901;0
39.865059;116.415878;0
39.865051;116.415871;0
39.864792;116.415649;0
39.864708;116.415649;0
39.865559;116.415642;0
39.866100;116.415642;0
39.868828;116.407257;0
39.868279;116.407303;0
39.867020;116.415382;0
39.866909;116.415382;0
39.866798;116.415390;0
39.866699;116.415398;0
39.867081;116.415268;0
39.866199;116.415619;0
39.866039;116.415642;0
39.865982;116.415642;0
39.865261;116.415863;0
39.871761;116.405930;0
39.871761;116.406212;0
39.871819;116.407211;0
39.871830;116.407211;0
39.871841;116.407211;0
39.870392;116.409462;0
39.870888;116.408089;0
39.869568;116.424110;0
39.869568;116.423988;0
39.864288;116.417282;0
39.864201;116.417572;0
39.864449;116.415527;0
39.864189;116.412514;0
39.862572;116.420517;0
39.863079;116.420372;0
39.863079;116.420372;0
39.868790;116.424088;0
39.864250;116.421638;0
39.864250;116.421310;0
39.864250;116.421143;0
39.863251;116.407562;0
39.863632;116.407410;0
39.863808;116.407532;0
39.863930;116.407562;0
39.863930;116.407562;0
39.865410;116.407463;0
39.865402;116.407463;0
39.865391;116.407463;0
39.865379;116.407471;0
39.864429;116.407448;0
39.863651;116.407410;0
39.863750;116.407082;0
39.871639;116.401573;0
39.871651;116.403267;0
39.866631;116.424263;0
39.867649;116.424149;0
39.867680;116.424156;0
39.867710;116.424210;0
39.869549;116.424347;0
39.862640;116.424370;0
39.862648;116.424362;0
39.862648;116.424370;0
39.865559;116.427162;0
39.867180;116.427620;0
39.867310;116.425491;0
39.859039;116.393349;0
39.869511;116.436920;0
39.868622;116.438339;0
39.866371;116.433594;0
39.869232;116.433327;0
39.867790;116.433083;0
39.869511;116.433456;0
39.866432;116.432861;0
39.867378;116.432968;0
39.866348;116.432800;0
39.868950;116.432632;0
39.867279;116.428673;0
39.867218;116.428596;0
39.867119;116.429047;0
39.867111;116.429161;0
39.869438;116.430054;0
39.867180;116.430649;0
39.867180;116.430527;0
39.867172;116.430168;0
39.867111;116.429260;0
39.867111;116.429367;0
39.867172;116.430870;0
39.866562;116.430870;0
39.867409;116.432297;0
39.869061;116.432297;0
39.870579;116.437714;0
39.870941;116.438141;0
39.868290;116.439346;0
39.868248;116.438980;0
39.866241;116.434486;0
39.865349;116.432739;0
39.865860;116.432793;0
39.874851;116.449562;0
39.876560;116.449829;0
39.876469;116.449852;0
39.876331;116.449883;0
39.864502;116.428123;0
39.864491;116.428108;0
39.864491;116.428101;0
39.864521;116.429008;0
39.864521;116.429039;0
39.864571;116.432411;0
39.864460;116.432327;0
39.863670;116.432587;0
39.864529;116.438011;0
39.864441;116.437241;0
39.864441;116.437141;0
39.864899;116.436272;0
39.864849;116.436180;0
39.864441;116.436928;0
39.864590;116.432701;0
39.864559;116.432671;0
39.864510;116.436157;0
39.864418;116.435959;0
39.864609;116.434990;0
39.864620;116.435081;0
39.864632;116.435150;0
39.864529;116.433418;0
39.864529;116.433296;0
39.864590;116.436172;0
39.870422;116.444588;0
39.874931;116.450699;0
39.874962;116.452438;0
39.875008;116.453270;0
39.870319;116.444618;0
39.879810;116.312401;0
39.880840;116.311821;0
39.880840;116.311531;0
39.881050;116.311256;0
39.882671;116.311371;0
39.882439;116.311539;0
39.882118;116.311607;0
39.881119;116.310364;0
39.891159;116.304161;0
39.870972;116.344704;0
39.865952;116.341682;0
39.895569;116.298233;0
39.887150;116.304268;0
39.906029;116.287018;0
39.906021;116.286972;0
39.906021;116.286987;0
39.899719;116.288887;0
39.885189;116.304001;0
39.876671;116.305206;0
39.879822;116.305153;0
39.877480;116.305420;0
39.878510;116.304962;0
39.883190;116.304657;0
39.880810;116.305832;0
39.880692;116.305672;0
39.880600;116.305588;0
39.885841;116.304604;0
39.881100;116.307663;0
39.881088;116.307961;0
39.881001;116.307022;0
39.879890;116.304817;0
39.911568;116.281448;0
39.911751;116.282066;0
39.922920;116.277199;0
39.917389;116.277260;0
39.916382;116.276489;0
39.916401;116.277031;0
39.916389;116.277031;0
39.915909;116.277328;0
39.915489;116.277313;0
39.906441;116.284912;0
39.906490;116.284866;0
39.906502;116.284866;0
39.906349;116.284973;0
39.898972;116.284264;0
39.899002;116.284248;0
39.906391;116.280472;0
39.911682;116.277962;0
39.911789;116.277344;0
39.898979;116.282417;0
39.855492;116.377609;0
39.855770;116.377708;0
39.855900;116.373596;0
39.855812;116.373070;0
39.856720;116.365250;0
39.855640;116.366783;0
39.855400;116.368332;0
39.855408;116.372108;0
39.854549;116.370857;0
39.853539;116.359467;0
39.853851;116.360100;0
39.991081;116.312157;0
39.997570;116.308960;0
39.963272;116.473747;0
39.955090;116.482803;0
39.956829;116.481720;0
39.956169;116.480560;0
39.956429;116.481628;0
39.956558;116.481827;0
39.983749;116.450813;0
39.982609;116.450638;0
39.982609;116.451073;0
39.982689;116.450668;0
39.982811;116.450699;0
39.970249;116.474243;0
39.970230;116.474213;0
39.970249;116.474159;0
39.969860;116.475479;0
39.906830;116.480637;0
39.938511;116.483841;0
39.926220;116.483887;0
39.921371;116.483971;0
39.896591;116.471916;0
39.891922;116.471588;0
39.899292;116.476822;0
39.899292;116.476784;0
39.899292;116.476807;0
39.881958;116.461601;0
39.881828;116.461617;0
39.899220;116.478348;0
39.899311;116.478439;0
39.899330;116.479073;0
39.914219;116.483467;0
39.899132;116.480118;0
39.899120;116.480141;0
39.899139;116.480110;0
39.899269;116.479897;0
39.917530;116.483910;0
39.918690;116.483414;0
39.917221;116.483742;0
39.911270;116.483856;0
39.910000;116.483948;0
39.913910;116.485222;0
39.874901;116.453529;0
39.874870;116.453506;0
39.874878;116.453506;0
39.877491;116.454758;0
39.874920;116.458183;0
39.874931;116.458527;0
39.874931;116.458641;0
39.874931;116.458748;0
39.879021;116.461632;0
39.878181;116.461548;0
39.875401;116.455299;0
39.877808;116.455208;0
39.875771;116.455009;0
39.877419;116.454948;0
39.866890;116.444382;0
39.867569;116.442101;0
39.867069;116.443542;0
39.869728;116.444710;0
39.866531;116.445343;0
39.864342;116.438873;0
39.864342;116.438858;0
39.872330;116.453438;0
39.870899;116.449898;0
39.864220;116.427834;0
39.864540;116.427521;0
39.864502;116.427200;0
39.862862;116.437508;0
39.862961;116.437157;0
39.862961;116.437157;0
39.885040;116.471329;0
39.885311;116.471184;0
39.898521;116.480171;0
39.898510;116.480186;0
39.898529;116.480171;0
39.898529;116.480202;0
39.898552;116.480164;0
39.898159;116.480080;0
39.898132;116.480049;0
39.897751;116.480118;0
39.860500;116.432350;0
39.862450;116.438889;0
39.861000;116.437576;0
39.861862;116.440781;0
39.861778;116.440811;0
39.861370;116.438988;0
39.873398;116.455353;0
39.873379;116.455322;0
39.878120;116.465530;0
39.896561;116.480118;0
39.896580;116.480133;0
39.896481;116.480072;0
39.903358;116.483421;0
39.904171;116.483070;0
39.909809;116.485229;0
39.906799;116.484009;0
39.909920;116.485809;0
39.909920;116.485924;0
39.914349;116.486504;0
39.914661;116.490387;0
39.909889;116.489037;0
39.905941;116.486801;0
39.907822;116.489502;0
39.907822;116.489487;0
39.906570;116.488068;0
39.907990;116.488731;0
39.907982;116.488731;0
39.907990;116.488708;0
39.855461;116.417488;0
39.856232;116.417831;0
39.855480;116.417480;0
39.855610;116.413933;0
39.855652;116.416031;0
39.855640;116.414268;0
39.855621;116.412918;0
39.855469;116.417412;0
39.855469;116.417419;0
39.855469;116.417397;0
39.856331;116.418427;0
39.856800;116.420631;0
39.856758;116.421051;0
39.856739;116.420776;0
39.856731;116.420547;0
39.856350;116.418663;0
39.856419;116.416389;0
39.856701;116.417633;0
39.858849;116.415749;0
39.862061;116.424339;0
39.855789;116.412033;0
39.860802;116.403549;0
39.860779;116.403717;0
39.860802;116.404404;0
39.860790;116.404251;0
39.862549;116.425629;0
39.862152;116.425552;0
39.860199;116.425484;0
39.856941;116.424362;0
39.858379;116.425652;0
39.855499;116.411453;0
39.855232;116.408180;0
39.856640;116.426010;0
39.857220;116.428421;0
39.857239;116.428818;0
39.857239;116.428688;0
39.857189;116.425613;0
39.857269;116.427383;0
39.857269;116.426430;0
39.857292;116.425873;0
39.857048;116.425171;0
39.855652;116.401787;0
39.855461;116.403679;0
39.855690;116.403679;0
39.855690;116.404427;0
39.853981;116.408028;0
39.857311;116.432747;0
39.857208;116.430878;0
39.857201;116.430809;0
39.857361;116.432114;0
39.858482;116.432426;0
39.857430;116.431160;0
39.857430;116.431061;0
39.857391;116.430801;0
39.857250;116.429047;0
39.855289;116.388023;0
39.855721;116.387482;0
39.855579;116.388832;0
39.855469;116.385162;0
39.854568;116.394814;0
39.852909;116.395561;0
39.855530;116.395203;0
39.855408;116.399559;0
39.855301;116.395447;0
39.854568;116.394814;0
39.855682;116.397636;0
39.855629;116.399040;0
39.852501;116.390129;0
39.852509;116.390221;0
39.852451;116.390266;0
39.853302;116.393738;0
39.860748;116.441338;0
39.859821;116.439034;0
39.859749;116.440781;0
39.856590;116.432541;0
39.857391;116.437752;0
39.857281;116.437630;0
39.857571;116.437019;0
39.857780;116.436523;0
39.857780;116.436798;0
39.857681;116.433731;0
39.857349;116.433578;0
39.857540;116.435318;0
39.857300;116.438889;0
39.857262;116.438789;0
39.857262;116.438789;0
39.855949;116.432587;0
39.856281;116.432640;0
39.855972;116.432747;0
39.855949;116.432747;0
39.855919;116.432762;0
39.855690;116.432671;0
39.869511;116.455116;0
39.869431;116.455070;0
39.870159;116.455917;0
39.866550;116.454643;0
39.870110;116.454453;0
39.868652;116.453934;0
39.857132;116.438927;0
39.854828;116.432716;0
39.855061;116.432671;0
39.855049;116.432671;0
39.855000;116.432449;0
39.855061;116.432632;0
39.856819;116.438873;0
39.856831;116.438828;0
39.856819;116.438828;0
39.856789;116.438812;0
39.856869;116.438850;0
39.859070;116.445534;0
39.858921;116.445313;0
39.858730;116.444839;0
39.859810;116.446709;0
39.860401;116.446579;0
39.860428;116.446518;0
39.860832;116.446533;0
39.860821;116.446510;0
39.860771;116.446510;0
39.860859;116.446457;0
39.860851;116.446419;0
39.860771;116.446503;0
39.860580;116.446571;0
39.860630;116.446602;0
39.860069;116.446648;0
39.861610;116.446892;0
39.861080;116.446571;0
39.861069;116.446533;0
39.861179;116.446648;0
39.861031;116.446533;0
39.861008;116.446510;0
39.861031;116.446480;0
39.860981;116.446442;0
39.860970;116.446373;0
39.860989;116.446404;0
39.860970;116.446381;0
39.861008;116.446419;0
39.860950;116.446404;0
39.861031;116.446533;0
39.861908;116.447258;0
39.862080;116.447441;0
39.860920;116.446617;0
39.858398;116.444344;0
39.858131;116.443832;0
39.857140;116.444366;0
39.858528;116.444679;0
39.857819;116.441162;0
39.857422;116.440468;0
39.865349;116.452789;0
39.865479;116.453217;0
39.864609;116.452553;0
39.860981;116.447678;0
39.862759;116.450127;0
39.862640;116.448082;0
39.863159;116.450706;0
39.863968;116.451141;0
39.864250;116.452141;0
39.864040;116.451859;0
39.864021;116.451202;0
39.862480;116.447906;0
39.861649;116.448593;0
39.860390;116.341660;0
39.880421;116.298508;0
39.880451;116.298561;0
39.916401;116.271492;0
39.899429;116.277199;0
39.899460;116.277191;0
39.898972;116.277451;0
39.905998;116.270508;0
39.905991;116.271751;0
39.905979;116.271523;0
39.906090;116.270561;0
39.847980;116.379723;0
39.855362;116.379700;0
39.855480;116.380020;0
39.855469;116.380089;0
39.850212;116.380836;0
39.848530;116.377190;0
39.848431;116.377724;0
39.848461;116.377586;0
39.849140;116.373878;0
39.849140;116.373810;0
39.849129;116.373650;0
39.849239;116.369637;0
39.850220;116.365044;0
39.849819;116.364990;0
39.849659;116.365143;0
39.845829;116.370033;0
39.844528;116.358192;0
39.852551;116.355614;0
39.982750;116.310219;0
39.998699;116.308601;0
39.983780;116.308418;0
39.983780;116.307991;0
39.997471;116.301979;0
39.969799;116.479881;0
39.945869;116.483788;0
39.961239;116.488617;0
39.960659;116.488312;0
39.961418;116.489288;0
39.960171;116.487228;0
39.952660;116.486748;0
39.958252;116.492188;0
39.960651;116.488319;0
39.991379;116.456757;0
39.990982;116.456787;0
39.988640;116.457092;0
39.988510;116.457260;0
39.986610;116.459190;0
39.983429;116.443062;0
39.975681;116.476891;0
39.975601;116.478523;0
39.976200;116.479301;0
39.976479;116.479477;0
39.978851;116.472031;0
39.974331;116.479012;0
39.974270;116.479111;0
39.974152;116.479286;0
39.973068;116.480927;0
39.972240;116.482224;0
39.971939;116.482643;0
39.971970;116.482498;0
39.967709;116.483704;0
39.970051;116.482918;0
39.970089;116.482918;0
39.970161;116.482910;0
39.897961;116.483727;0
39.907719;116.489609;0
39.932991;116.489182;0
39.917179;116.492638;0
39.888699;116.476570;0
39.882530;116.471138;0
39.883450;116.471100;0
39.883141;116.471291;0
39.883202;116.475067;0
39.882931;116.471733;0
39.880798;116.471268;0
39.880348;116.471260;0
39.879448;116.470222;0
39.878448;116.471008;0
39.894051;116.488541;0
39.894058;116.488533;0
39.906979;116.490852;0
39.906830;116.490677;0
39.869610;116.461761;0
39.869331;116.461639;0
39.864899;116.454002;0
39.870232;116.466339;0
39.878212;116.471153;0
39.864838;116.454102;0
39.864861;116.454041;0
39.861000;116.449997;0
39.856812;116.445587;0
39.853100;116.437721;0
39.876091;116.471558;0
39.878109;116.471840;0
39.882942;116.480263;0
39.876030;116.471390;0
39.876011;116.471413;0
39.876179;116.471382;0
39.892960;116.488426;0
39.893280;116.488350;0
39.893990;116.489082;0
39.892670;116.488487;0
39.852768;116.438637;0
39.852821;116.436234;0
39.852798;116.436096;0
39.852749;116.433739;0
39.852768;116.433411;0
39.852768;116.433434;0
39.852768;116.433563;0
39.852711;116.432678;0
39.850651;116.432671;0
39.852871;116.432579;0
39.851860;116.429893;0
39.851971;116.430298;0
39.851952;116.430290;0
39.851982;116.430313;0
39.852970;116.432640;0
39.852970;116.432579;0
39.852749;116.439217;0
39.852589;116.439087;0
39.852242;116.439209;0
39.852058;116.439293;0
39.873379;116.471169;0
39.872658;116.471123;0
39.914341;116.496307;0
39.914368;116.496277;0
39.914391;116.496292;0
39.914829;116.497932;0
39.914459;116.498192;0
39.914452;116.497833;0
39.847679;116.422241;0
39.848270;116.422508;0
39.852219;116.422287;0
39.850128;116.422272;0
39.848339;116.422890;0
39.846962;116.408203;0
39.851578;116.427139;0
39.851631;116.427727;0
39.848171;116.425293;0
39.848209;116.424980;0
39.848228;116.424767;0
39.848228;116.424438;0
39.848660;116.427452;0
39.848152;116.427010;0
39.848251;116.427048;0
39.848160;116.426811;0
39.848160;116.426552;0
39.848160;116.426430;0
39.849838;116.432709;0
39.850288;116.432693;0
39.849968;116.432983;0
39.849960;116.432961;0
39.848850;116.431061;0
39.848740;116.432571;0
39.848740;116.432533;0
39.848740;116.432571;0
39.844570;116.408546;0
39.844440;116.410767;0
39.849770;116.437050;0
39.849880;116.437080;0
39.847740;116.394348;0
39.844002;116.393913;0
39.849781;116.439438;0
39.849689;116.439453;0
39.849529;116.439484;0
39.848591;116.441460;0
39.848560;116.441483;0
39.848721;116.441002;0
39.848679;116.441017;0
39.848770;116.440910;0
39.861889;116.454742;0
39.857590;116.453110;0
39.858070;116.452843;0
39.858719;116.451653;0
39.847298;116.439819;0
39.847061;116.439980;0
39.854141;116.453407;0
39.850220;116.447479;0
39.857029;116.458221;0
39.855640;116.341011;0
39.877899;116.291077;0
39.877720;116.288910;0
39.879131;116.291428;0
39.879562;116.293831;0
39.879780;116.294708;0
39.879780;116.294708;0
39.899269;116.267479;0
39.900970;116.267639;0
39.901108;116.267616;0
39.903080;116.268066;0
39.844452;116.373848;0
39.844509;116.373962;0
39.844460;116.373802;0
39.844460;116.373787;0
39.838638;116.377876;0
39.838619;116.377876;0
39.838490;116.377892;0
39.838619;116.380241;0
39.838840;116.372070;0
39.844528;116.352997;0
39.844521;116.352997;0
39.850761;116.349129;0
39.983791;116.303642;0
39.983749;116.302429;0
39.983749;116.302071;0
39.975960;116.310959;0
39.980610;116.310532;0
39.980831;116.310516;0
39.983730;116.301628;0
39.984539;116.299469;0
39.984570;116.299438;0
39.985420;116.299202;0
39.979740;116.299820;0
39.989441;116.296631;0
39.989090;116.297287;0
39.989300;116.296707;0
39.989349;116.297211;0
39.989410;116.297279;0
39.989441;116.297203;0
39.989548;116.297798;0
39.989342;116.296638;0
39.989361;116.296638;0
39.989090;116.297287;0
39.990349;116.298447;0
39.990429;116.298462;0
39.996208;116.298370;0
39.995422;116.298248;0
39.952679;116.493584;0
39.952660;116.493607;0
39.954609;116.493568;0
39.952782;116.493660;0
39.952728;116.493629;0
39.956810;116.492790;0
39.957020;116.492722;0
39.952740;116.494148;0
39.999542;116.454407;0
39.999748;116.457451;0
39.999588;116.461853;0
39.995422;116.461967;0
39.995571;116.450768;0
39.995029;116.456711;0
39.991119;116.463791;0
39.991310;116.463707;0
39.991329;116.463707;0
39.991409;116.463760;0
39.988472;116.460892;0
39.993481;116.456573;0
39.991432;116.463402;0
39.993858;116.461792;0
39.983330;116.465340;0
39.985939;116.437141;0
39.985931;116.437538;0
39.982239;116.477783;0
39.921940;116.497520;0
39.882828;116.483681;0
39.884819;116.483650;0
39.886162;116.483292;0
39.886341;116.483292;0
39.882988;116.482628;0
39.886429;116.483292;0
39.876678;116.478058;0
39.877449;116.483231;0
39.878490;116.483688;0
39.870178;116.471893;0
39.870178;116.472099;0
39.870178;116.472214;0
39.869381;116.471230;0
39.867088;116.471138;0
39.867310;116.471130;0
39.867149;116.471153;0
39.853592;116.456619;0
39.853619;116.456673;0
39.853710;116.456657;0
39.853611;116.456612;0
39.853741;116.456551;0
39.853722;116.456512;0
39.853722;116.456543;0
39.853649;116.456543;0
39.853619;116.456581;0
39.844521;116.433990;0
39.844398;116.436813;0
39.843689;116.440659;0
39.843601;116.440681;0
39.845589;116.440109;0
39.846512;116.440033;0
39.844669;116.440323;0
39.873512;116.482880;0
39.874851;116.485657;0
39.874878;116.483109;0
39.874859;116.485611;0
39.874851;116.485687;0
39.880230;116.486504;0
39.881611;116.486320;0
39.844921;116.444542;0
39.843460;116.440727;0
39.843422;116.440712;0
39.844830;116.431664;0
39.844810;116.431648;0
39.846291;116.427277;0
39.846329;116.426933;0
39.846260;116.425957;0
39.846230;116.425949;0
39.845352;116.422607;0
39.842960;116.440804;0
39.842842;116.440819;0
39.842739;116.440849;0
39.842598;116.440849;0
39.914719;116.504150;0
39.914650;116.502953;0
39.914879;116.505547;0
39.915001;116.507950;0
39.837921;116.422791;0
39.844601;116.417740;0
39.844341;116.418953;0
39.844452;116.419838;0
39.838989;116.421997;0
39.843590;116.422119;0
39.844299;116.422096;0
39.844479;116.422112;0
39.844749;116.422127;0
39.843170;116.422127;0
39.843029;116.422127;0
39.840691;116.422150;0
39.839909;116.422096;0
39.845238;116.422241;0
39.845230;116.422241;0
39.844872;116.422157;0
39.844879;116.422157;0
39.844830;116.422363;0
39.844860;116.422371;0
39.841049;116.440903;0
39.839680;116.394409;0
39.837719;116.386909;0
39.840450;116.440857;0
39.853069;116.457138;0
39.853100;116.457207;0
39.853199;116.457230;0
39.853069;116.457138;0
39.853569;116.456718;0
39.853569;116.456718;0
39.853569;116.456718;0
39.853569;116.456718;0
39.853569;116.456718;0
39.853210;116.457108;0
39.853210;116.457108;0
39.852779;116.460052;0
39.837650;116.440849;0
